event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC Fight Night: Overeem vs. Sakai,Michel Pereira,Zelim Imadaev,Red,Welterweight,0,Men,Submission,3,3.0,279,Chris Tognoni,0,88,153,0.57,88,154,0.57,1,1,1.0,1,0,11,30,11,30.0,185.42,83.91,185.42,Orthodox,5.15,3.71,0.54,0.55,0.58,0.94,0.7,1.55,0,23,90,0.25,24,91,0.26,0,0,0.0,0,0,8,8,3,29.0,182.88,77.11,193.04,Orthodox,2.91,4.35,0.36,0.5,0.43,0.6,0.0,0.38,0,65,63,0.3199999999999999,64,63,0.3099999999999999,1,1,1.0,1,0,3,22,8,1.0,2.539999999999992,6.799999999999997,-7.6200000000000045,2.24,-0.6399999999999997,0.18,0.05,0.1499999999999999,0.3399999999999999,0.7,1.17,2020-09-05,0,0,1
UFC Fight Night: Waterson vs. Hill,Bryan Barberena,Anthony Ivy,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Chris Tognoni,0,63,126,0.5,175,250,0.7,0,1,0.0,2,0,117,18,12,34.0,182.88,83.91,182.88,Southpaw,5.35,4.59,0.48,0.22,0.44,0.5,0.3,0.13,0,36,84,0.42,54,105,0.51,5,24,0.2,0,0,350,8,4,34.0,187.96,83.91,187.96,Orthodox,2.5,4.57,0.42,0.2,0.51,1.0,0.0,4.69,0,27,42,0.08,121,145,0.1899999999999999,-5,-23,-0.2,2,0,-233,10,8,0.0,-5.0800000000000125,0.0,-5.0800000000000125,2.8499999999999996,0.0199999999999995,0.06,0.0199999999999999,-0.07,-0.5,0.3,-4.5600000000000005,2020-09-12,0,2,1
UFC Fight Night: Covington vs. Woodley,Colby Covington,Tyron Woodley,Red,Welterweight,0,Men,KO/TKO,5,5.0,79,Dan Miragliotta,0,78,143,0.54,232,311,0.75,3,8,0.37,0,0,721,17,4,36.0,180.34,77.11,182.88,Orthodox,3.88,2.98,0.38,0.44,0.55,0.67,0.2,3.79,0,34,83,0.4,67,116,0.58,1,1,1.0,0,0,14,19,7,41.0,175.26,77.11,187.96,Orthodox,2.36,2.76,0.48,0.4,0.54,0.87,0.4,1.06,0,44,60,0.14,165,195,0.17,2,7,-0.63,0,0,707,-2,-3,-5.0,5.0800000000000125,0.0,-5.0800000000000125,1.52,0.2200000000000002,-0.0999999999999999,0.0399999999999999,0.01,-0.1999999999999999,-0.2,2.73,2020-09-19,6,7,1
UFC 253: Adesanya vs. Costa,Diego Sanchez,Jake Matthews,Blue,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Jason Herzog,0,25,81,0.3,38,95,0.4,0,1,0.0,0,0,0,31,13,42.0,177.8,77.11,182.88,Southpaw,2.69,3.02,0.37,0.24,0.56,0.46,0.8,1.51,1,72,148,0.48,93,174,0.53,1,2,0.5,0,0,292,19,7,29.0,180.34,77.11,185.42,Orthodox,3.3,2.56,0.45,0.4,0.6,0.62,0.6,1.59,-1,-47,-67,-0.18,-55,-79,-0.13,-1,-1,-0.5,0,0,-292,12,6,13.0,-2.539999999999992,0.0,-2.539999999999992,-0.6099999999999999,0.4599999999999999,-0.08,-0.16,-0.0399999999999999,-0.1599999999999999,0.2,-0.08,2020-09-26,0,13,1
UFC Fight Night: Holm vs. Aldana,Carlos Condit,Court McGee,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,1,88,230,0.38,88,230,0.38,0,0,0.0,0,0,2,32,14,39.0,187.96,77.11,190.5,Orthodox,3.66,2.67,0.39,0.46,0.55,0.38,1.0,0.59,0,84,182,0.46,84,182,0.46,0,0,0.0,0,0,0,22,12,39.0,180.34,77.11,190.5,Orthodox,4.63,3.68,0.37,0.25,0.6,0.69,0.4,1.89,1,4,48,-0.08,4,48,-0.08,0,0,0.0,0,0,2,10,2,0.0,7.6200000000000045,0.0,0.0,-0.9699999999999998,-1.0100000000000002,0.02,0.21,-0.0499999999999999,-0.3099999999999999,0.6,-1.2999999999999998,2020-10-03,10,6,0
UFC Fight Night: Ortega vs. The Korean Zombie,Claudio Silva,James Krause,Blue,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Lukasz Bosacki,0,64,214,0.29,66,216,0.31,2,12,0.16,0,0,58,14,4,41.0,180.34,77.11,180.34,Southpaw,2.48,3.0,0.42,0.26,0.46,0.44,1.1,2.85,0,94,159,0.59,96,162,0.59,0,1,0.0,0,0,14,28,9,37.0,187.96,77.11,185.42,Orthodox,4.79,4.11,0.49,0.18,0.61,0.59,0.9,0.96,0,-30,55,-0.3,-30,54,-0.2799999999999999,2,11,0.16,0,0,44,-14,-5,4.0,-7.6200000000000045,0.0,-5.079999999999984,-2.31,-1.1100000000000003,-0.07,0.08,-0.1499999999999999,-0.1499999999999999,0.2,1.89,2020-10-17,0,1,0
UFC 254: Khabib vs. Gaethje,Alex Oliveira,Shavkat Rakhmonov,Blue,Welterweight,0,Men,Submission,1,3.0,280,Lukasz Bosacki,0,9,18,0.5,16,26,0.62,0,2,0.0,0,0,124,22,12,36.0,180.34,77.11,193.04,Orthodox,2.99,2.55,0.51,0.38,0.46,0.63,0.6,2.35,0,13,25,0.52,32,44,0.73,0,2,0.0,1,0,44,18,0,29.0,185.42,77.11,195.58,Orthodox,4.12,2.41,0.61,0.29,0.51,1.0,1.8,1.49,0,-4,-7,-0.02,-16,-18,-0.1099999999999999,0,0,0.0,-1,0,80,4,12,7.0,-5.079999999999984,0.0,-2.5400000000000205,-1.13,0.1399999999999996,-0.0999999999999999,0.09,-0.0499999999999999,-0.37,-1.2000000000000002,0.8600000000000001,2020-10-24,4,0,0
UFC Fight Night: Hall vs. Silva,Cole Williams,Jason Witt,Blue,Welterweight,0,Men,Submission,2,3.0,129,Mark Smith,0,1,5,0.2,23,27,0.85,0,0,0.0,0,0,0,11,3,40.0,182.88,77.11,185.42,Orthodox,0.31,5.34,0.27,0.0,0.23,0.25,0.0,0.0,0,20,31,0.64,50,70,0.71,2,3,0.66,1,0,379,19,9,37.0,177.8,77.11,177.8,Orthodox,2.15,2.54,0.44,0.48,0.52,1.0,0.9,6.9,0,-19,-26,-0.44,-27,-43,0.14,-2,-3,-0.66,-1,0,-379,-8,-6,3.0,5.079999999999984,0.0,7.619999999999976,-1.84,2.8,-0.1699999999999999,-0.48,-0.29,-0.75,-0.9,-6.9,2020-10-31,0,0,1
UFC Fight Night: Santos vs. Teixeira,Max Griffin,Ramiz Brahimaj,Red,Welterweight,0,Men,KO/TKO,3,3.0,123,Mark Smith,0,74,167,0.44,82,175,0.47,0,1,0.0,0,0,32,20,10,38.0,180.34,77.11,193.04,Orthodox,3.92,3.81,0.49,0.41,0.57,0.68,0.3,1.45,0,45,123,0.36,46,124,0.37,0,0,0.0,0,0,13,10,4,31.0,177.8,77.11,182.88,Orthodox,2.47,4.08,0.41,0.66,0.5,0.58,2.4,1.9,0,29,44,0.08,36,51,0.0999999999999999,0,1,0.0,0,0,19,10,6,7.0,2.539999999999992,0.0,10.159999999999997,1.4499999999999995,-0.27,0.08,-0.25,0.0699999999999999,0.1,-2.1,-0.4499999999999999,2020-11-07,0,2,1
UFC Fight Night: Felder vs. Dos Anjos,Alex Morono,Rhys McKee,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Jason Herzog,0,176,321,0.54,208,360,0.58,3,3,1.0,0,0,154,23,9,33.0,180.34,77.11,182.88,Orthodox,5.02,4.17,0.41,0.22,0.58,0.5,0.3,0.34,0,124,230,0.53,133,242,0.55,0,3,0.0,0,0,12,13,5,28.0,187.96,77.11,198.12,Orthodox,6.06,9.47,0.48,0.0,0.44,0.33,0.0,0.0,0,52,91,0.01,75,118,0.0299999999999999,3,0,1.0,0,0,142,10,4,5.0,-7.6200000000000045,0.0,-15.240000000000007,-1.04,-5.300000000000001,-0.07,0.22,0.1399999999999999,0.1699999999999999,0.3,0.34,2020-11-14,0,1,1
UFC Fight Night: Felder vs. Dos Anjos,Abdul Razak Alhassan,Khaos Williams,Blue,Welterweight,0,Men,KO/TKO,1,3.0,30,Mark Smith,0,2,2,1.0,2,2,1.0,0,0,0.0,0,0,0,12,6,38.0,177.8,83.91,185.42,Orthodox,3.37,3.99,0.48,0.38,0.55,0.5,0.2,0.89,1,5,10,0.5,5,10,0.5,0,0,0.0,0,0,0,14,3,29.0,182.88,77.11,195.58,Orthodox,5.77,5.33,0.39,0.0,0.42,0.8,0.0,0.0,-1,-3,-8,0.5,-3,-8,0.5,0,0,0.0,0,0,0,-2,3,9.0,-5.079999999999984,6.799999999999997,-10.160000000000023,-2.3999999999999995,-1.34,0.0899999999999999,0.38,0.13,-0.3,0.2,0.89,2020-11-14,0,1,1
UFC 255: Figueiredo vs. Perez,Daniel Rodriguez,Nicolas Dalby,Blue,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,83,199,0.41,105,222,0.47,0,2,0.0,0,0,41,17,4,37.0,185.42,77.11,187.96,Southpaw,7.3,5.28,0.5,0.5,0.56,0.63,0.1,0.62,0,50,147,0.34,58,155,0.37,0,7,0.0,0,0,88,23,4,39.0,180.34,77.11,187.96,Orthodox,4.03,3.43,0.43,0.3,0.52,0.6,0.1,1.11,0,33,52,0.0699999999999999,47,67,0.0999999999999999,0,-5,0.0,0,0,-47,-6,0,-2.0,5.079999999999984,0.0,0.0,3.2699999999999996,1.85,0.07,0.2,0.04,0.03,0.0,-0.4900000000000001,2020-11-21,0,3,0
UFC 255: Figueiredo vs. Perez,Alan Jouban,Jared Gooden,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Chris Tognoni,0,168,331,0.5,169,332,0.51,0,1,0.0,2,1,10,17,7,42.0,182.88,77.11,185.42,Southpaw,5.67,3.77,0.5,0.44,0.6,0.58,0.3,0.51,0,100,210,0.47,101,211,0.48,1,1,1.0,0,0,66,23,9,30.0,182.88,77.11,195.58,Orthodox,5.08,6.68,0.49,1.0,0.48,0.65,0.2,0.67,0,68,121,0.03,68,121,0.03,-1,0,-1.0,2,1,-56,-6,-2,12.0,0.0,0.0,-10.160000000000023,0.5899999999999999,-2.9099999999999997,0.01,-0.56,0.12,-0.07,0.0999999999999999,-0.16,2020-11-21,0,7,0
UFC 255: Figueiredo vs. Perez,Mike Perry,Tim Means,Blue,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,64,161,0.39,69,166,0.42,1,5,0.2,2,0,188,14,8,32.0,177.8,77.11,180.34,Orthodox,4.32,5.16,0.47,0.4,0.52,0.78,0.2,0.81,0,128,192,0.66,143,207,0.69,0,1,0.0,0,1,39,33,15,40.0,187.96,77.11,190.5,Orthodox,5.1,3.65,0.49,0.42,0.6,0.65,0.2,1.16,0,-64,-31,-0.27,-74,-41,-0.2699999999999999,1,4,0.2,2,-1,149,-19,-7,-8.0,-10.159999999999997,0.0,-10.159999999999997,-0.7799999999999994,1.5100000000000002,-0.02,-0.0199999999999999,-0.0799999999999999,0.13,0.0,-0.3499999999999998,2020-11-21,2,8,1
UFC 255: Figueiredo vs. Perez,Louis Cosce,Sasha Palatnikov,Blue,Welterweight,0,Men,KO/TKO,3,3.0,167,Chris Tognoni,1,99,206,0.48,115,224,0.51,1,9,0.11,0,0,53,7,2,28.0,175.26,77.11,180.34,Orthodox,4.31,5.35,0.45,0.2,0.47,0.5,0.5,1.04,0,125,237,0.52,160,275,0.58,1,1,1.0,0,0,196,6,4,35.0,185.42,77.11,182.88,Switch,6.69,5.44,0.53,1.0,0.52,0.7,0.0,0.72,1,-26,-31,-0.04,-45,-51,-0.0699999999999999,0,8,-0.89,0,0,-143,1,-2,-7.0,-10.159999999999997,0.0,-2.539999999999992,-2.380000000000001,-0.0900000000000007,-0.08,-0.8,-0.05,-0.1999999999999999,0.5,0.32,2020-11-21,0,0,1
UFC Fight Night: Smith vs. Clark,Miguel Baeza,Takashi Sato,Red,Welterweight,0,Men,Submission,2,3.0,268,Dan Miragliotta,0,40,73,0.54,43,82,0.52,1,2,0.5,1,0,69,10,3,31.0,187.96,77.11,187.96,Orthodox,4.88,5.1,0.49,0.28,0.53,1.0,1.8,0.44,0,15,58,0.25,15,58,0.26,0,0,0.0,0,0,2,16,7,33.0,177.8,77.11,185.42,Southpaw,2.21,3.73,0.41,0.37,0.44,0.6,0.0,0.76,0,25,15,0.29,28,24,0.26,1,2,0.5,1,0,67,-6,-4,-2.0,10.159999999999997,0.0,2.5400000000000205,2.67,1.3699999999999997,0.08,-0.0899999999999999,0.09,0.4,1.8,-0.32,2020-11-28,0,0,1
UFC Fight Night: Thompson vs. Neal,Stephen Thompson,Geoff Neal,Red,Welterweight,0,Men,Decision - Unanimous,5,5.0,300,Marc Goddard,0,171,406,0.42,191,428,0.45,0,0,0.0,0,0,0,17,7,41.0,182.88,77.11,190.5,Orthodox,4.11,3.03,0.46,0.41,0.54,0.65,0.0,0.26,0,85,179,0.47,110,205,0.54,0,0,0.0,0,0,226,15,6,33.0,180.34,77.11,190.5,Southpaw,4.97,5.47,0.5,0.44,0.57,0.87,0.1,0.46,0,86,227,-0.0499999999999999,81,223,-0.09,0,0,0.0,0,0,-226,2,1,8.0,2.539999999999992,0.0,0.0,-0.8599999999999994,-2.44,-0.0399999999999999,-0.03,-0.0299999999999999,-0.2199999999999999,-0.1,-0.2,2020-12-19,0,9,0
UFC Fight Night: Thompson vs. Neal,Anthony Pettis,Alex Morono,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,50,80,0.62,80,115,0.7,0,1,0.0,0,1,272,24,10,37.0,177.8,70.31,182.88,Orthodox,3.05,3.44,0.47,0.5,0.54,0.6,1.1,0.61,0,31,78,0.39,50,102,0.49,1,5,0.2,0,0,150,23,9,33.0,180.34,77.11,182.88,Orthodox,5.02,4.17,0.41,0.22,0.58,0.5,0.3,0.34,0,19,2,0.2299999999999999,30,13,0.2099999999999999,-1,-4,-0.2,0,1,122,1,1,4.0,-2.539999999999992,-6.799999999999997,0.0,-1.97,-0.73,0.06,0.28,-0.0399999999999999,0.0999999999999999,0.8,0.2699999999999999,2020-12-19,0,1,1
UFC Fight Night: Thompson vs. Neal,Michel Pereira,Khaos Williams,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,44,79,0.55,56,94,0.6,2,2,1.0,1,0,81,30,11,30.0,185.42,83.91,185.42,Orthodox,5.15,3.71,0.54,0.55,0.58,0.94,0.7,1.55,0,55,127,0.43,62,134,0.46,0,0,0.0,0,0,36,14,3,29.0,182.88,77.11,195.58,Orthodox,5.77,5.33,0.39,0.0,0.42,0.8,0.0,0.0,0,-11,-48,0.12,-6,-40,0.1399999999999999,2,2,1.0,1,0,45,16,8,1.0,2.539999999999992,6.799999999999997,-10.160000000000023,-0.6199999999999992,-1.62,0.15,0.55,0.1599999999999999,0.1399999999999999,0.7,1.55,2020-12-19,0,0,1
UFC Fight Night: Holloway vs. Kattar,Carlos Condit,Matt Brown,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Marc Goddard,0,39,88,0.44,157,209,0.75,2,4,0.5,0,1,292,32,14,39.0,187.96,77.11,190.5,Orthodox,3.66,2.67,0.39,0.46,0.55,0.38,1.0,0.59,0,28,37,0.75,37,52,0.71,1,6,0.16,0,0,366,26,19,43.0,182.88,77.11,190.5,Orthodox,3.76,2.92,0.55,0.46,0.55,0.63,1.3,1.68,0,11,51,-0.31,120,157,0.04,1,-2,0.3399999999999999,0,1,-74,6,-5,-4.0,5.0800000000000125,0.0,0.0,-0.0999999999999996,-0.25,-0.16,0.0,0.0,-0.25,-0.3,-1.09,2021-01-16,10,22,0
UFC Fight Night: Holloway vs. Kattar,Santiago Ponzinibbio,Li Jingliang,Blue,Welterweight,0,Men,KO/TKO,1,3.0,265,Jason Herzog,0,11,18,0.61,11,18,0.61,0,0,0.0,0,0,0,30,7,37.0,182.88,77.11,185.42,Orthodox,4.9,4.67,0.41,0.3,0.61,0.6,0.0,0.48,1,21,50,0.42,21,50,0.42,0,0,0.0,0,0,2,19,8,36.0,182.88,77.11,180.34,Orthodox,4.46,3.84,0.42,0.41,0.57,0.6,0.0,1.25,-1,-10,-32,0.19,-10,-32,0.19,0,0,0.0,0,0,-2,11,-1,1.0,0.0,0.0,5.079999999999984,0.4400000000000004,0.8300000000000001,-0.01,-0.1099999999999999,0.04,0.0,0.0,-0.77,2021-01-16,7,5,0
UFC Fight Night: Holloway vs. Kattar,David Zawada,Ramazan Emeev,Blue,Welterweight,0,Men,Decision - Split,3,3.0,300,Jason Herzog,0,44,114,0.38,114,190,0.6,1,1,1.0,0,0,126,17,7,33.0,182.88,77.11,190.5,Orthodox,3.84,4.54,0.41,0.33,0.55,0.57,1.7,0.97,0,53,101,0.52,101,160,0.63,4,9,0.44,0,1,268,20,6,36.0,177.8,77.11,193.04,Southpaw,2.53,2.14,0.45,0.29,0.65,0.66,0.7,2.37,0,-9,13,-0.14,13,30,-0.03,-3,-8,0.56,0,-1,-142,-3,1,-3.0,5.079999999999984,0.0,-2.539999999999992,1.31,2.4,-0.04,0.04,-0.0999999999999999,-0.09,1.0,-1.4,2021-01-16,0,0,1
UFC Fight Night: Chiesa vs. Magny,Warlley Alves,Mounir Lazzez,Red,Welterweight,0,Men,KO/TKO,1,3.0,155,Herb Dean,1,17,21,0.8,24,30,0.8,1,1,1.0,0,0,96,15,7,33.0,180.34,83.91,182.88,Orthodox,3.25,4.21,0.48,0.5,0.5,0.8,0.9,1.35,0,2,2,1.0,2,2,1.0,0,0,0.0,0,0,42,11,3,36.0,185.42,77.11,193.04,Orthodox,7.49,5.42,0.55,0.57,0.53,0.71,0.0,1.8,1,15,19,-0.1999999999999999,22,28,-0.1999999999999999,1,1,1.0,0,0,54,4,4,-3.0,-5.079999999999984,6.799999999999997,-10.159999999999997,-4.24,-1.21,-0.07,-0.0699999999999999,-0.03,0.09,0.9,-0.4499999999999999,2021-01-20,5,0,1
UFC Fight Night: Chiesa vs. Magny,Michael Chiesa,Neil Magny,Red,Welterweight,0,Men,Decision - Unanimous,5,5.0,300,Marc Goddard,0,24,52,0.46,93,125,0.74,4,6,0.66,0,0,921,18,7,36.0,185.42,77.11,190.5,Southpaw,1.87,1.7,0.4,0.5,0.54,0.6,1.0,3.33,0,12,50,0.24,52,96,0.54,1,3,0.33,1,0,135,29,12,36.0,190.5,77.11,203.2,Orthodox,3.47,2.42,0.46,0.4,0.52,0.54,0.3,2.17,0,12,2,0.22,41,29,0.1999999999999999,3,3,0.33,-1,0,786,-11,-5,0.0,-5.0800000000000125,0.0,-12.699999999999989,-1.6,-0.72,-0.06,0.0999999999999999,0.02,0.0599999999999999,0.7,1.16,2021-01-20,15,0,0
UFC 258: Usman vs. Burns,Gabe Green,Phil Rowe,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,2,70,152,0.46,128,213,0.6,2,2,1.0,1,0,193,11,5,30.0,177.8,70.31,185.42,Switch,6.28,6.95,0.45,0.5,0.47,0.53,0.3,0.83,0,42,86,0.48,48,93,0.52,2,6,0.33,0,2,343,10,4,33.0,190.5,77.11,203.2,Orthodox,3.94,4.32,0.52,0.4,0.54,0.59,0.4,0.85,2,28,66,-0.0199999999999999,80,120,0.0799999999999999,0,-4,0.6699999999999999,1,-2,-150,1,1,-3.0,-12.699999999999989,-6.799999999999997,-17.78,2.3400000000000003,2.63,-0.07,0.0999999999999999,-0.07,-0.0599999999999999,-0.1,-0.02,2021-02-13,0,0,1
UFC 258: Usman vs. Burns,Belal Muhammad,Dhiego Lima,Red,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,129,264,0.48,136,284,0.48,1,10,0.1,0,0,162,23,3,35.0,180.34,77.11,182.88,Orthodox,4.55,3.64,0.43,0.35,0.57,0.93,0.2,1.98,0,69,203,0.33,70,206,0.34,0,1,0.0,0,0,0,17,9,35.0,187.96,77.11,190.5,Orthodox,3.12,3.88,0.39,0.34,0.58,0.73,0.6,1.26,0,60,61,0.1499999999999999,66,78,0.1399999999999999,1,9,0.1,0,0,162,6,-6,0.0,-7.6200000000000045,0.0,-7.6200000000000045,1.4299999999999995,-0.2399999999999997,0.0399999999999999,0.0099999999999999,-0.01,0.2,-0.3999999999999999,0.72,2021-02-13,3,3,1
UFC 259: Blachowicz vs. Adesanya,Sean Brady,Jake Matthews,Red,Welterweight,0,Men,Submission,3,3.0,208,Chris Tognoni,0,37,68,0.54,133,187,0.71,1,1,1.0,1,1,488,16,1,31.0,177.8,77.11,182.88,Orthodox,3.77,3.55,0.53,0.57,0.61,0.87,1.2,3.29,0,21,84,0.25,32,95,0.34,0,0,0.0,0,0,4,19,7,29.0,180.34,77.11,185.42,Orthodox,3.3,2.56,0.45,0.4,0.6,0.62,0.6,1.59,0,16,-16,0.29,101,92,0.3699999999999999,1,1,1.0,1,1,484,-3,-6,2.0,-2.539999999999992,0.0,-2.539999999999992,0.4700000000000002,0.9899999999999998,0.08,0.1699999999999999,0.01,0.25,0.6,1.7,2021-03-06,0,0,1
UFC Fight Night: Edwards vs. Muhammad,Matthew Semelsberger,Jason Witt,Red,Welterweight,0,Men,KO/TKO,1,3.0,16,Chris Tognoni,1,3,5,0.6,3,5,0.6,0,0,0.0,0,0,2,11,7,31.0,185.42,77.11,190.5,Switch,3.78,4.21,0.43,0.57,0.54,0.45,0.4,1.02,0,4,4,1.0,4,4,1.0,0,0,0.0,0,0,0,19,9,37.0,177.8,77.11,177.8,Orthodox,2.15,2.54,0.44,0.48,0.52,1.0,0.9,6.9,1,-1,1,-0.4,-1,1,-0.4,0,0,0.0,0,0,2,-8,-2,-6.0,7.619999999999976,0.0,12.699999999999989,1.63,1.67,-0.01,0.0899999999999999,0.02,-0.55,-0.5,-5.880000000000001,2021-03-13,0,0,1
UFC Fight Night: Brunson vs. Holland,Song Kenan,Max Griffin,Blue,Welterweight,0,Men,KO/TKO,1,3.0,140,Keith Peterson,0,14,24,0.58,14,24,0.58,0,0,0.0,0,0,0,20,8,34.0,182.88,77.11,180.34,Orthodox,4.36,6.38,0.46,0.5,0.5,0.61,0.0,0.34,1,17,28,0.6,17,28,0.61,0,1,0.0,0,0,28,20,10,38.0,180.34,77.11,193.04,Orthodox,3.92,3.81,0.49,0.41,0.57,0.68,0.3,1.45,-1,-3,-4,-0.02,-3,-4,-0.03,0,-1,0.0,0,0,-28,0,-2,-4.0,2.539999999999992,0.0,-12.699999999999989,0.4400000000000004,2.57,-0.0299999999999999,0.09,-0.0699999999999999,-0.07,-0.3,-1.11,2021-03-20,2,0,1
UFC 260: Miocic vs. Ngannou,Tyron Woodley,Vicente Luque,Blue,Welterweight,0,Men,Submission,1,3.0,236,Jason Herzog,0,18,40,0.45,21,43,0.49,0,1,0.0,0,0,22,19,7,41.0,175.26,77.11,187.96,Orthodox,2.36,2.76,0.48,0.4,0.54,0.87,0.4,1.06,0,25,33,0.75,41,49,0.84,0,0,0.0,1,0,123,22,9,32.0,180.34,77.11,190.5,Orthodox,5.17,5.15,0.52,0.6,0.52,0.62,0.7,1.04,0,-7,7,-0.3,-20,-6,-0.35,0,1,0.0,-1,0,-101,-3,-2,9.0,-5.0800000000000125,0.0,-2.539999999999992,-2.81,-2.390000000000001,-0.04,-0.1999999999999999,0.02,0.25,-0.2999999999999999,0.02,2021-03-27,7,5,1
UFC 260: Miocic vs. Ngannou,Jared Gooden,Abubakar Nurmagomedov,Blue,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,43,136,0.31,111,207,0.54,0,0,0.0,0,0,0,23,9,30.0,182.88,77.11,195.58,Orthodox,5.08,6.68,0.49,1.0,0.48,0.65,0.2,0.67,0,60,120,0.5,100,164,0.61,1,5,0.2,0,0,258,17,4,34.0,180.34,77.11,182.88,Orthodox,2.78,2.61,0.53,0.22,0.65,0.88,0.0,1.25,0,-17,16,-0.19,11,43,-0.0699999999999999,-1,-5,-0.2,0,0,-258,6,5,-4.0,2.539999999999992,0.0,12.700000000000015,2.3000000000000003,4.07,-0.04,0.78,-0.17,-0.2299999999999999,0.2,-0.58,2021-03-27,0,0,0
UFC Fight Night: Vettori vs. Holland,Impa Kasanganay,Sasha Palatnikov,Red,Welterweight,0,Men,Submission,2,3.0,26,Chris Tognoni,0,13,29,0.44,21,41,0.51,2,6,0.33,1,0,174,9,2,30.0,180.34,77.11,190.5,Orthodox,4.96,3.66,0.48,0.58,0.58,0.66,0.2,1.75,0,13,24,0.54,31,43,0.72,0,0,0.0,0,0,56,6,4,35.0,185.42,77.11,182.88,Switch,6.69,5.44,0.53,1.0,0.52,0.7,0.0,0.72,0,0,5,-0.1,-10,-2,-0.2099999999999999,2,6,0.33,1,0,118,3,-2,-5.0,-5.079999999999984,0.0,7.6200000000000045,-1.7300000000000004,-1.7800000000000002,-0.05,-0.42,0.0599999999999999,-0.0399999999999999,0.2,1.03,2021-04-10,0,0,1
UFC Fight Night: Vettori vs. Holland,Mike Perry,Daniel Rodriguez,Blue,Welterweight,0,Men,Decision - Unanimous,3,3.0,300,Mike Beltran,0,61,132,0.46,65,137,0.47,2,4,0.5,0,0,169,14,8,32.0,177.8,77.11,180.34,Orthodox,4.32,5.16,0.47,0.4,0.52,0.78,0.2,0.81,0,129,235,0.54,145,252,0.58,0,1,0.0,0,0,0,17,4,37.0,185.42,77.11,187.96,Southpaw,7.3,5.28,0.5,0.5,0.56,0.63,0.1,0.62,0,-68,-103,-0.08,-80,-115,-0.1099999999999999,2,3,0.5,0,0,169,-3,4,-5.0,-7.619999999999976,0.0,-7.6200000000000045,-2.9799999999999995,-0.1200000000000001,-0.03,-0.0999999999999999,-0.04,0.15,0.1,0.19,2021-04-10,2,0,1
UFC 261: Usman vs. Masvidal 2,Dwight Grant,Stefan Sekulic,Red,Welterweight,0,Men,Decision - Split,3,3.0,300,James Folsom,0,49,156,0.31,52,160,0.32,1,1,1.0,0,0,25,11,6,39.0,185.42,83.91,193.04,Switch,3.29,2.66,0.36,1.0,0.6,0.66,0.0,0.61,0,33,52,0.63,39,59,0.66,3,7,0.42,1,0,124,12,4,32.0,182.88,77.11,190.5,Southpaw,1.83,2.83,0.5,0.33,0.64,0.25,0.5,2.0,0,16,104,-0.32,13,101,-0.34,-2,-6,0.5800000000000001,-1,0,-99,-1,2,7.0,2.539999999999992,6.799999999999997,2.539999999999992,1.46,-0.1699999999999999,-0.14,0.6699999999999999,-0.04,0.41,-0.5,-1.39,2021-04-24,0,0,1
