event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC Fight Night: Holm vs. Bueno Silva,Viktoriia Dudakova,Istela Nunes,Red,Women's Strawweight,0,Women,KO/TKO,1,3.0,34,Chris Tognoni,0,3,11,0.27,3,11,0.27,1,1,1.0,0,0,6,8,0,25.0,165.1,56.7,170.18,Orthodox,3.14,2.45,0.52,0.41,0.5,0.5,0.0,2.45,0,2,6,0.33,2,6,0.33,0,0,0.0,0,0,0,6,5,31.0,162.56,52.16,167.64,Orthodox,5.02,4.84,0.45,0.0,0.6,0.5,0.0,0.0,0,1,5,-0.06,1,5,-0.06,1,1,1.0,0,0,6,2,-5,-6.0,2.539999999999992,4.540000000000006,2.5400000000000205,-1.8799999999999992,-2.3899999999999997,0.07,0.41,-0.0999999999999999,0.0,0.0,2.45,2023-07-15,0,0,1
UFC Fight Night: Aspinall vs. Tybura,Shauna Bannon,Bruna Brasil,Blue,Women's Strawweight,0,Women,Decision - Unanimous,3,3.0,300,Daniel Movahedi,0,54,144,0.37,124,223,0.56,0,2,0.0,0,0,65,5,1,30.0,165.1,52.16,165.1,Switch,3.6,3.73,0.37,0.0,0.37,0.33,0.0,0.0,0,56,90,0.62,73,111,0.66,2,3,0.66,0,0,201,9,4,30.0,167.64,52.16,165.1,Orthodox,2.94,3.92,0.62,0.62,0.51,0.53,0.0,1.59,0,-2,54,-0.25,51,112,-0.0999999999999999,-2,-1,-0.66,0,0,-136,-4,-3,0.0,-2.539999999999992,0.0,0.0,0.6600000000000001,-0.1899999999999999,-0.25,-0.62,-0.14,-0.2,0.0,-1.59,2023-07-22,0,0,1
UFC Fight Night: Sandhagen vs. Font,Jessica Andrade,Tatiana Suarez,Blue,Women's Strawweight,0,Women,Submission,2,3.0,91,Kevin MacDonald,0,11,29,0.37,13,31,0.42,0,0,0.0,0,0,17,25,12,32.0,154.94,52.16,157.48,Orthodox,6.67,5.36,0.5,0.54,0.54,0.72,0.4,2.45,0,23,49,0.46,25,51,0.49,3,3,1.0,1,0,142,11,0,33.0,165.1,52.16,167.64,Southpaw,4.27,1.38,0.63,0.61,0.51,1.0,0.9,6.2,0,-12,-20,-0.09,-12,-20,-0.07,-3,-3,-1.0,-1,0,-125,14,12,-1.0,-10.159999999999997,0.0,-10.159999999999997,2.4000000000000004,3.98,-0.13,-0.0699999999999999,0.03,-0.28,-0.5,-3.75,2023-08-05,7,4,1
UFC Fight Night: Luque vs. Dos Anjos,Polyana Viana,Iasmin Lucindo,Blue,Women's Strawweight,0,Women,Submission,2,3.0,222,Chris Tognoni,0,10,25,0.4,41,68,0.6,1,3,0.33,0,0,118,13,7,31.0,165.1,52.16,170.18,Orthodox,2.99,2.65,0.4,0.33,0.53,0.38,1.9,0.82,0,10,24,0.41,31,48,0.65,2,2,1.0,1,0,193,15,5,22.0,160.02,52.16,167.64,Orthodox,3.33,3.23,0.39,0.66,0.67,0.66,0.4,2.33,0,0,1,-0.0099999999999999,10,20,-0.05,-1,1,-0.6699999999999999,-1,0,-75,-2,2,9.0,5.079999999999984,0.0,2.5400000000000205,-0.3399999999999998,-0.5800000000000001,0.01,-0.33,-0.14,-0.28,1.5,-1.5100000000000002,2023-08-12,0,4,1
UFC Fight Night: Luque vs. Dos Anjos,Jaqueline Amorim,Montserrat Conejo Ruiz,Red,Women's Strawweight,0,Women,KO/TKO,3,3.0,221,Chris Tognoni,0,86,136,0.63,141,208,0.68,1,3,0.33,4,2,485,8,1,28.0,160.02,52.16,172.72,Orthodox,3.33,1.85,0.52,0.23,0.62,0.0,5.4,1.48,0,6,36,0.16,20,57,0.35,1,1,1.0,0,0,219,10,4,31.0,152.4,52.16,154.94,Southpaw,0.79,4.96,0.27,0.83,0.37,0.33,0.8,2.05,0,80,100,0.47,121,151,0.33,0,2,-0.6699999999999999,4,2,266,-2,-3,-3.0,7.6200000000000045,0.0,17.78,2.54,-3.11,0.25,-0.6,0.25,-0.33,4.6000000000000005,-0.5699999999999998,2023-08-12,0,0,1
UFC Fight Night: Grasso vs. Shevchenko 2,Loopy Godinez,Elise Reed,Red,Women's Strawweight,0,Women,Submission,2,3.0,218,Herb Dean,1,21,31,0.67,37,51,0.73,5,5,1.0,6,0,389,12,3,30.0,157.48,52.16,154.94,Orthodox,4.31,3.76,0.49,0.46,0.62,0.86,1.1,3.39,0,3,13,0.23,34,48,0.71,0,1,0.0,0,0,22,7,4,31.0,160.02,52.16,160.02,Orthodox,2.66,3.06,0.49,0.6,0.52,0.42,0.0,0.58,1,18,18,0.44,3,3,0.02,5,4,1.0,6,0,367,5,-1,-1.0,-2.5400000000000205,0.0,-5.0800000000000125,1.6499999999999997,0.6999999999999997,0.0,-0.1399999999999999,0.0999999999999999,0.44,1.1,2.81,2023-09-16,0,0,0
UFC Fight Night: Grasso vs. Shevchenko 2,Josefine Knutsson,Marnic Mann,Red,Women's Strawweight,0,Women,Decision - Unanimous,3,3.0,300,Chris Tognoni,0,81,128,0.63,147,206,0.71,3,4,0.75,0,0,649,7,0,28.0,160.02,52.16,152.4,Orthodox,3.73,1.33,0.52,0.72,0.64,1.0,0.0,2.67,0,8,29,0.27,39,64,0.61,0,2,0.0,0,0,33,6,2,31.0,152.4,52.16,162.56,Southpaw,1.1,4.93,0.42,0.3,0.31,0.16,0.0,1.83,0,73,99,0.36,108,142,0.0999999999999999,3,2,0.75,0,0,616,1,-2,-3.0,7.6200000000000045,0.0,-10.159999999999997,2.63,-3.5999999999999996,0.1,0.42,0.33,0.84,0.0,0.8399999999999999,2023-09-16,0,0,0
UFC Fight Night: Fiziev vs. Gamrot,Mizuki,Hannah Goldy,Red,Women's Strawweight,0,Women,Decision - Unanimous,3,3.0,300,Mark Smith,0,55,105,0.52,83,140,0.59,1,2,0.5,0,0,211,15,6,29.0,160.02,52.16,165.1,Orthodox,4.56,5.62,0.5,0.14,0.48,0.85,0.0,0.33,0,47,95,0.49,64,123,0.52,1,14,0.07,0,0,171,6,4,31.0,162.56,52.16,154.94,Orthodox,5.19,4.67,0.47,0.12,0.5,0.54,0.2,0.66,0,8,10,0.03,19,17,0.0699999999999999,0,-12,0.43,0,0,40,9,2,-2.0,-2.539999999999992,0.0,10.159999999999997,-0.6300000000000008,0.9500000000000002,0.03,0.02,-0.02,0.3099999999999999,-0.2,-0.33,2023-09-23,1,0,0
UFC Fight Night: Fiziev vs. Gamrot,Marina Rodriguez,Michelle Waterson-Gomez,Red,Women's Strawweight,0,Women,KO/TKO,2,3.0,162,Kerry Hatley,0,70,102,0.68,90,130,0.69,1,1,1.0,0,0,123,17,3,36.0,167.64,52.16,165.1,Orthodox,4.77,2.89,0.48,0.42,0.56,0.66,0.2,0.25,0,13,32,0.4,16,37,0.43,1,6,0.16,0,0,169,18,12,38.0,160.02,52.16,157.48,Orthodox,3.56,4.19,0.46,0.32,0.49,0.7,0.7,1.42,0,57,70,0.28,74,93,0.2599999999999999,0,-5,0.84,0,0,-46,-1,-9,-2.0,7.619999999999976,0.0,7.6200000000000045,1.2099999999999995,-1.3000000000000005,0.0199999999999999,0.0999999999999999,0.07,-0.0399999999999999,-0.4999999999999999,-1.17,2023-09-23,10,3,1
UFC Fight Night: Dawson vs. Green,Vanessa Demopoulos,Kanako Murata,Red,Women's Strawweight,0,Women,Decision - Unanimous,3,3.0,300,Mark Smith,0,31,65,0.47,86,144,0.6,0,1,0.0,0,1,42,10,5,35.0,157.48,52.16,149.86,Orthodox,3.44,5.06,0.43,0.13,0.43,0.3,0.7,0.49,0,34,64,0.53,70,116,0.6,5,6,0.83,0,0,610,12,3,30.0,154.94,52.16,157.48,Orthodox,2.15,2.4,0.56,0.56,0.53,1.0,0.8,3.38,0,-3,1,-0.06,16,28,0.0,-5,-5,-0.83,0,1,-568,-2,2,5.0,2.539999999999992,0.0,-7.619999999999976,1.29,2.6599999999999997,-0.13,-0.43,-0.1,-0.7,-0.1,-2.8899999999999997,2023-10-07,0,0,1
UFC Fight Night: Dawson vs. Green,Karolina Kowalkiewicz,Diana Belbita,Red,Women's Strawweight,0,Women,Decision - Unanimous,3,3.0,300,Kerry Hatley,0,141,267,0.52,155,283,0.55,1,6,0.16,0,1,135,16,7,38.0,160.02,52.16,162.56,Orthodox,5.92,5.55,0.43,0.26,0.59,0.74,0.2,0.36,0,99,261,0.37,108,270,0.4,2,2,1.0,0,1,53,15,9,27.0,170.18,52.16,172.72,Orthodox,6.54,6.55,0.42,0.62,0.51,0.65,0.0,0.91,0,42,6,0.15,47,13,0.15,-1,4,-0.84,0,0,82,1,-2,11.0,-10.159999999999997,0.0,-10.159999999999997,-0.6200000000000001,-1.0,0.01,-0.36,0.0799999999999999,0.0899999999999999,0.2,-0.55,2023-10-07,10,0,0
UFC Fight Night: Yusuff vs. Barboza,Ashley Yoder,Emily Ducote,Blue,Women's Strawweight,0,Women,Decision - Unanimous,3,3.0,300,Chris Tognoni,0,102,269,0.37,105,276,0.38,0,3,0.0,0,0,9,8,9,36.0,170.18,52.16,175.26,Southpaw,3.42,4.13,0.39,0.27,0.47,0.66,0.6,1.09,0,117,210,0.55,119,213,0.56,1,1,1.0,0,0,3,13,8,30.0,157.48,52.16,160.02,Orthodox,6.93,7.98,0.48,0.14,0.56,0.92,0.0,0.25,0,-15,59,-0.18,-14,63,-0.18,-1,2,-1.0,0,0,6,-5,1,6.0,12.700000000000015,0.0,15.23999999999998,-3.51,-3.850000000000001,-0.0899999999999999,0.13,-0.09,-0.26,0.6,0.8400000000000001,2023-10-14,0,7,1
UFC 294: Makhachev vs. Volkanovski 2,Viktoriia Dudakova,Jinh Yu Frey,Red,Women's Strawweight,0,Women,Decision - Unanimous,3,3.0,300,Daniel Movahedi,1,74,146,0.5,109,183,0.6,0,3,0.0,0,0,18,8,0,25.0,165.1,56.7,170.18,Orthodox,3.14,2.45,0.52,0.41,0.5,0.5,0.0,2.45,0,47,101,0.46,65,121,0.54,1,3,0.33,0,0,280,11,10,38.0,160.02,52.16,165.1,Southpaw,2.97,4.23,0.43,0.36,0.52,0.9,0.3,1.02,1,27,45,0.0399999999999999,44,62,0.0599999999999999,-1,0,-0.33,0,0,-262,-3,-10,-13.0,5.079999999999984,4.540000000000006,5.0800000000000125,0.1699999999999999,-1.7800000000000002,0.09,0.0499999999999999,-0.02,-0.4,-0.3,1.4300000000000002,2023-10-21,1,0,1
UFC Fight Night: Almeida vs. Lewis,Eduarda Moura,Montserrat Conejo Ruiz,Red,Women's Strawweight,0,Women,KO/TKO,2,3.0,134,Joao Claudio Soares,0,57,77,0.74,102,139,0.73,3,3,1.0,0,0,357,10,0,30.0,167.64,52.16,167.64,Orthodox,5.61,0.45,0.67,1.0,0.8,0.0,1.3,5.34,0,5,22,0.22,9,29,0.31,0,0,0.0,0,0,2,10,4,31.0,152.4,52.16,154.94,Southpaw,0.79,4.96,0.27,0.83,0.37,0.33,0.8,2.05,0,52,55,0.52,93,110,0.42,3,3,1.0,0,0,355,0,-4,-1.0,15.23999999999998,0.0,12.699999999999989,4.82,-4.51,0.4,0.17,0.43,-0.33,0.5,3.29,2023-11-04,0,0,1
UFC Fight Night: Almeida vs. Lewis,Angela Hill,Denise Gomes,Red,Women's Strawweight,0,Women,Decision - Unanimous,3,3.0,300,Fernando Portella,0,76,120,0.63,96,153,0.63,5,9,0.55,0,1,483,16,13,39.0,160.02,52.16,162.56,Orthodox,5.44,4.94,0.5,0.34,0.61,0.75,0.1,0.73,0,62,133,0.46,111,203,0.55,1,3,0.33,0,1,63,8,3,24.0,157.48,52.16,160.02,Orthodox,4.81,3.66,0.48,0.33,0.49,0.47,0.8,1.13,0,14,-13,0.1699999999999999,-15,-50,0.0799999999999999,4,6,0.22,0,0,420,8,10,15.0,2.5400000000000205,0.0,2.539999999999992,0.6300000000000008,1.2800000000000002,0.02,0.01,0.12,0.28,-0.7000000000000001,-0.3999999999999999,2023-11-04,0,16,0
UFC 295: Prochazka vs. Pereira,Tabatha Ricci,Loopy Godinez,Blue,Women's Strawweight,0,Women,Decision - Split,3,3.0,300,Dan Miragliotta,0,84,224,0.37,91,232,0.39,0,6,0.0,0,0,82,9,2,29.0,154.94,52.16,154.94,Orthodox,4.41,4.86,0.37,0.41,0.59,0.71,0.2,3.39,0,98,221,0.44,101,225,0.45,0,1,0.0,0,0,3,12,3,30.0,157.48,52.16,154.94,Orthodox,4.31,3.76,0.49,0.46,0.62,0.86,1.1,3.39,0,-14,3,-0.07,-10,7,-0.06,0,5,0.0,0,0,79,-3,-1,-1.0,-2.539999999999992,0.0,0.0,0.1000000000000005,1.1000000000000003,-0.12,-0.05,-0.03,-0.15,-0.9000000000000001,0.0,2023-11-11,0,0,0
UFC 295: Prochazka vs. Pereira,Jessica Andrade,Mackenzie Dern,Red,Women's Strawweight,0,Women,KO/TKO,2,3.0,195,Keith Peterson,4,53,107,0.49,53,107,0.5,0,0,0.0,0,0,13,25,12,32.0,154.94,52.16,157.48,Orthodox,6.67,5.36,0.5,0.54,0.54,0.72,0.4,2.45,0,49,114,0.42,50,115,0.43,0,4,0.0,0,0,0,13,5,31.0,162.56,52.16,160.02,Orthodox,3.31,4.09,0.4,0.15,0.51,0.28,1.3,0.79,4,4,-7,0.07,3,-8,0.07,0,-4,0.0,0,0,13,12,7,1.0,-7.6200000000000045,0.0,-2.5400000000000205,3.36,1.2700000000000005,0.0999999999999999,0.39,0.03,0.4399999999999999,-0.9,1.66,2023-11-11,7,4,0
UFC Fight Night: Allen vs. Craig,Luana Pinheiro,Amanda Ribas,Blue,Women's Strawweight,0,Women,KO/TKO,3,3.0,233,Chris Tognoni,0,55,116,0.47,56,120,0.47,1,6,0.16,0,0,71,11,2,31.0,157.48,52.16,157.48,Orthodox,3.89,4.38,0.41,0.4,0.62,0.66,0.3,2.36,1,87,224,0.38,96,234,0.41,0,1,0.0,0,0,30,12,5,30.0,160.02,56.7,167.64,Orthodox,4.63,3.4,0.4,0.51,0.61,0.85,0.7,2.07,-1,-32,-108,0.0899999999999999,-40,-114,0.06,1,5,0.16,0,0,41,-1,-3,1.0,-2.5400000000000205,-4.540000000000006,-10.159999999999997,-0.7399999999999998,0.98,0.0099999999999999,-0.1099999999999999,0.01,-0.1899999999999999,-0.3999999999999999,0.29,2023-11-18,3,0,0
UFC Fight Night: Song vs. Gutierrez,Rayanne Amanda,Talita Alencar,Blue,Women's Strawweight,0,Women,Decision - Split,3,3.0,300,Keith Peterson,0,57,130,0.43,80,156,0.51,0,1,0.0,0,0,14,14,7,28.0,157.48,52.16,157.48,Orthodox,3.73,4.63,0.36,0.2,0.65,0.88,0.0,0.5,0,36,157,0.22,48,176,0.27,1,9,0.11,0,0,164,5,0,33.0,154.94,52.16,147.32,Orthodox,2.37,4.8,0.28,0.15,0.48,0.5,0.0,2.5,0,21,-27,0.21,32,-20,0.24,-1,-8,-0.11,0,0,-150,9,7,-5.0,2.539999999999992,0.0,10.159999999999997,1.36,-0.1699999999999999,0.0799999999999999,0.05,0.17,0.38,0.0,-2.0,2023-12-09,0,0,0
UFC 297: Strickland vs. Du Plessis,Gillian Robertson,Polyana Viana,Red,Women's Strawweight,0,Women,KO/TKO,2,3.0,192,Kevin MacDonald,0,23,39,0.58,49,91,0.54,2,2,1.0,1,0,366,13,8,28.0,165.1,52.16,160.02,Orthodox,2.61,3.12,0.46,0.43,0.56,0.43,1.0,2.53,0,12,41,0.29,33,66,0.5,0,0,0.0,0,0,27,13,7,31.0,165.1,52.16,170.18,Orthodox,2.99,2.65,0.4,0.33,0.53,0.38,1.9,0.82,0,11,-2,0.29,16,25,0.04,2,2,1.0,1,0,339,0,1,-3.0,0.0,0.0,-10.159999999999997,-0.3800000000000003,0.4700000000000002,0.06,0.0999999999999999,0.03,0.0499999999999999,-0.8999999999999999,1.71,2024-01-20,4,0,1
UFC Fight Night: Dolidze vs. Imavov,Molly McCann,Diana Belbita,Red,Women's Strawweight,0,Women,Submission,1,3.0,299,Kerry Hatley,0,42,91,0.46,43,92,0.47,2,2,1.0,1,0,68,14,6,33.0,162.56,52.16,157.48,Orthodox,5.79,4.94,0.49,0.38,0.63,0.43,0.6,1.82,0,29,77,0.37,29,77,0.38,0,0,0.0,0,0,0,15,9,27.0,170.18,52.16,172.72,Orthodox,6.54,6.55,0.42,0.62,0.51,0.65,0.0,0.91,0,13,14,0.09,14,15,0.0899999999999999,2,2,1.0,1,0,68,-1,-3,6.0,-7.6200000000000045,0.0,-15.240000000000007,-0.75,-1.6099999999999994,0.07,-0.24,0.12,-0.22,0.6,0.91,2024-02-03,0,0,0
UFC Fight Night: Hermansson vs. Pyfer,Loma Lookboonmee,Bruna Brasil,Red,Women's Strawweight,0,Women,Decision - Unanimous,3,3.0,300,Jason Herzog,0,58,112,0.51,73,131,0.56,1,2,0.5,0,0,55,9,3,28.0,154.94,52.16,154.94,Orthodox,4.1,2.48,0.57,0.5,0.53,0.72,0.1,1.9,0,28,63,0.44,52,99,0.53,1,2,0.5,0,0,149,9,4,30.0,167.64,52.16,165.1,Orthodox,2.94,3.92,0.62,0.62,0.51,0.53,0.0,1.59,0,30,49,0.07,21,32,0.03,0,0,0.0,0,0,-94,0,-1,-2.0,-12.699999999999989,0.0,-10.159999999999997,1.1599999999999997,-1.44,-0.05,-0.12,0.02,0.1899999999999999,0.1,0.3099999999999998,2024-02-10,2,0,0
UFC 298: Volkanovski vs. Topuria,Amanda Lemos,Mackenzie Dern,Red,Women's Strawweight,0,Women,Decision - Unanimous,3,3.0,300,Mike Beltran,1,41,80,0.51,47,86,0.55,2,2,1.0,0,0,242,14,3,36.0,162.56,52.16,165.1,Southpaw,3.43,4.21,0.54,0.63,0.44,0.57,0.7,0.98,0,21,54,0.38,50,85,0.59,1,3,0.33,0,2,360,13,5,31.0,162.56,52.16,160.02,Orthodox,3.31,4.09,0.4,0.15,0.51,0.28,1.3,0.79,1,20,26,0.13,-3,1,-0.0399999999999999,1,-1,0.6699999999999999,0,-2,-118,1,-2,5.0,0.0,0.0,5.079999999999984,0.1200000000000001,0.1200000000000001,0.14,0.48,-0.07,0.2899999999999999,-0.6000000000000001,0.1899999999999999,2024-02-17,2,4,1
UFC Fight Night: Moreno vs. Royval 2,Yazmin Jauregui,Sam Hughes,Red,Women's Strawweight,0,Women,Decision - Unanimous,3,3.0,300,Herb Dean,0,94,269,0.34,97,272,0.36,0,0,0.0,0,0,0,11,1,25.0,160.02,52.16,162.56,Orthodox,6.26,5.12,0.38,0.0,0.55,1.0,0.0,0.0,0,83,197,0.42,88,206,0.43,0,6,0.0,0,0,17,8,6,31.0,165.1,52.16,162.56,Orthodox,4.03,4.51,0.45,0.3,0.56,0.57,0.0,0.96,0,11,72,-0.0799999999999999,9,66,-0.07,0,-6,0.0,0,0,-17,3,-5,-6.0,-5.079999999999984,0.0,0.0,2.2299999999999995,0.6100000000000003,-0.07,-0.3,-0.01,0.43,0.0,-0.96,2024-02-24,0,0,0
UFC Fight Night: Tuivasa vs. Tybura,Jaqueline Amorim,Cory McKenna,Red,Women's Strawweight,0,Women,Submission,1,3.0,98,Mike Beltran,0,3,5,0.6,3,5,0.6,0,0,0.0,4,0,0,8,1,28.0,160.02,52.16,172.72,Orthodox,3.33,1.85,0.52,0.23,0.62,0.0,5.4,1.48,0,4,11,0.36,8,17,0.47,1,1,1.0,0,0,56,8,3,24.0,160.02,52.16,147.32,Orthodox,3.0,3.19,0.4,0.58,0.48,0.71,0.4,2.22,0,-1,-6,0.24,-5,-12,0.13,-1,-1,-1.0,4,0,-56,0,-2,4.0,0.0,0.0,25.40000000000001,0.33,-1.34,0.12,-0.35,0.14,-0.71,5.0,-0.7400000000000002,2024-03-16,0,0,0
