event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC Fight Night: Song vs. Simon,Stephanie Egger,Irina Alekseeva,Blue,Women's Bantamweight,0,Women,Submission,1,3.0,131,Jason Herzog,0,9,24,0.37,9,24,0.38,0,0,0.0,0,0,0,8,5,35.0,167.64,61.23,172.72,Orthodox,2.2,2.48,0.46,0.42,0.52,0.5,0.6,2.48,0,18,44,0.4,18,44,0.41,0,1,0.0,1,0,0,5,2,33.0,172.72,61.23,170.18,Orthodox,3.84,3.55,0.43,0.2,0.48,1.0,0.9,0.87,0,-9,-20,-0.03,-9,-20,-0.0299999999999999,0,-1,0.0,-1,0,0,3,3,2.0,-5.0800000000000125,0.0,2.539999999999992,-1.6399999999999997,-1.0699999999999998,0.03,0.2199999999999999,0.04,-0.5,-0.3,1.61,2023-04-29,0,0,0
UFC Fight Night: Song vs. Simon,Hailey Cowan,Jamey-Lyn Horth,Blue,Women's Bantamweight,0,Women,Decision - Unanimous,3,3.0,300,Chris Tognoni,0,63,150,0.42,85,173,0.49,2,8,0.25,0,0,290,7,3,32.0,172.72,61.23,170.18,Southpaw,2.97,3.17,0.42,0.33,0.34,0.8,0.0,1.5,0,76,104,0.73,99,128,0.77,0,1,0.0,0,0,67,6,1,33.0,170.18,56.7,167.64,Orthodox,3.97,3.53,0.62,0.25,0.57,0.7,0.0,0.5,0,-13,46,-0.31,-14,45,-0.28,2,7,0.25,0,0,223,1,2,-1.0,2.539999999999992,4.529999999999994,2.5400000000000205,-1.0,-0.3599999999999999,-0.2,0.08,-0.2299999999999999,0.1,0.0,1.0,2023-04-29,0,0,0
UFC Fight Night: Rozenstruik vs. Almeida,Jessica-Rose Clark,Tainara Lisboa,Blue,Women's Bantamweight,0,Women,Submission,3,3.0,260,Larry Carter,0,26,60,0.43,28,66,0.42,1,7,0.14,0,0,456,11,9,36.0,165.1,61.23,162.56,Orthodox,3.73,3.51,0.51,0.42,0.58,0.62,0.3,1.66,0,42,83,0.5,97,145,0.67,1,2,0.5,1,0,129,7,2,33.0,170.18,61.23,170.18,Orthodox,2.05,1.4,0.5,0.4,0.54,0.7,0.5,2.05,0,-16,-23,-0.07,-69,-79,-0.25,0,5,-0.36,-1,0,327,4,7,3.0,-5.0800000000000125,0.0,-7.6200000000000045,1.6800000000000002,2.11,0.01,0.0199999999999999,0.0399999999999999,-0.0799999999999999,-0.2,-0.3899999999999999,2023-05-13,1,0,1
UFC Fight Night: Holm vs. Bueno Silva,Ashlee Evans-Smith,Ailin Perez,Blue,Women's Bantamweight,0,Women,Decision - Unanimous,3,3.0,300,Chris Tognoni,0,12,47,0.25,13,49,0.27,0,1,0.0,0,0,8,6,6,36.0,172.72,61.23,170.18,Orthodox,4.03,4.59,0.34,0.22,0.53,0.5,0.0,0.95,0,60,104,0.57,127,190,0.67,10,15,0.66,0,0,696,9,2,29.0,165.1,61.23,167.64,Switch,2.96,1.18,0.55,0.5,0.57,0.75,0.0,4.89,0,-48,-57,-0.3199999999999999,-114,-141,-0.4,-10,-14,-0.66,0,0,-688,-3,4,7.0,7.6200000000000045,0.0,2.5400000000000205,1.0700000000000005,3.41,-0.21,-0.28,-0.0399999999999999,-0.25,0.0,-3.939999999999999,2023-07-15,5,0,1
UFC Fight Night: Aspinall vs. Tybura,Ketlen Vieira,Pannie Kianzad,Red,Women's Bantamweight,0,Women,Decision - Unanimous,3,3.0,300,Jason Herzog,0,15,33,0.45,65,103,0.63,3,3,1.0,3,0,649,14,3,32.0,172.72,61.23,172.72,Orthodox,3.04,3.92,0.41,0.44,0.51,0.92,0.6,1.51,0,22,51,0.43,92,144,0.64,0,0,0.0,0,1,131,17,8,32.0,170.18,61.23,167.64,Orthodox,4.74,3.67,0.49,0.33,0.53,0.66,0.1,0.46,0,-7,-18,0.02,-27,-41,-0.01,3,3,1.0,3,-1,518,-3,-5,0.0,2.539999999999992,0.0,5.0800000000000125,-1.7000000000000002,0.25,-0.08,0.1099999999999999,-0.02,0.26,0.5,1.05,2023-07-22,4,2,1
UFC Fight Night: Gane vs. Spivac,Nora Cornolle,Joselyne Edwards,Red,Women's Bantamweight,0,Women,Decision - Unanimous,3,3.0,300,Lukasz Bosacki,0,40,77,0.51,85,134,0.63,0,0,0.0,0,3,131,7,1,34.0,170.18,61.23,170.18,Orthodox,2.67,1.2,0.51,0.0,0.57,0.37,0.0,0.0,0,18,42,0.42,75,120,0.62,5,8,0.62,1,0,522,13,5,28.0,172.72,61.23,177.8,Orthodox,4.71,3.36,0.52,0.33,0.5,0.64,0.3,1.0,0,22,35,0.09,10,14,0.01,-5,-8,-0.62,-1,3,-391,-6,-4,6.0,-2.539999999999992,0.0,-7.6200000000000045,-2.04,-2.16,-0.01,-0.33,0.0699999999999999,-0.27,-0.3,-1.0,2023-09-02,0,0,0
UFC Fight Night: Fiziev vs. Gamrot,Tamires Vidal,Montserrat Rendon,Blue,Women's Bantamweight,0,Women,Decision - Split,3,3.0,300,Kerry Hatley,0,60,109,0.55,78,131,0.6,0,3,0.0,1,0,54,7,2,25.0,167.64,61.23,172.72,Orthodox,4.25,4.53,0.55,0.0,0.58,0.4,0.8,0.0,0,69,182,0.37,112,240,0.47,3,5,0.6,0,0,291,6,1,35.0,172.72,61.23,172.72,Orthodox,3.13,3.9,0.28,0.54,0.54,1.0,0.0,3.0,0,-9,-73,0.18,-34,-109,0.13,-3,-2,-0.6,1,0,-237,1,1,-10.0,-5.0800000000000125,0.0,0.0,1.12,0.6300000000000003,0.27,-0.54,0.0399999999999999,-0.6,0.8,-3.0,2023-09-23,0,0,0
UFC Fight Night: Yusuff vs. Barboza,Irina Alekseeva,Melissa Dixon,Blue,Women's Bantamweight,0,Women,Decision - Unanimous,3,3.0,300,Mark Smith,1,48,108,0.44,60,126,0.48,1,4,0.25,0,0,50,5,2,33.0,172.72,61.23,170.18,Orthodox,3.84,3.55,0.43,0.2,0.48,1.0,0.9,0.87,0,52,95,0.54,87,148,0.59,0,1,0.0,0,0,495,6,0,32.0,170.18,61.23,172.72,Orthodox,3.47,3.2,0.54,0.0,0.55,0.75,0.0,0.0,1,-4,13,-0.1,-27,-22,-0.1099999999999999,1,3,0.25,0,0,-445,-1,2,1.0,2.539999999999992,0.0,-2.539999999999992,0.3699999999999996,0.3499999999999996,-0.11,0.2,-0.07,0.25,0.9,0.87,2023-10-14,0,0,0
UFC Fight Night: Yusuff vs. Barboza,Tainara Lisboa,Ravena Oliveira,Red,Women's Bantamweight,0,Women,Decision - Unanimous,3,3.0,300,Chris Tognoni,0,18,35,0.51,77,106,0.73,3,8,0.37,0,0,415,7,2,33.0,170.18,61.23,170.18,Orthodox,2.05,1.4,0.5,0.4,0.54,0.7,0.5,2.05,0,15,31,0.48,61,87,0.7,2,3,0.66,0,0,322,7,2,27.0,165.1,61.23,165.1,Orthodox,1.0,1.2,0.48,0.66,0.48,0.62,0.0,2.0,0,3,4,0.03,16,19,0.03,1,5,-0.29,0,0,93,0,0,6.0,5.0800000000000125,0.0,5.0800000000000125,1.0499999999999998,0.1999999999999999,0.02,-0.26,0.06,0.0799999999999999,0.5,0.0499999999999998,2023-10-14,0,0,1
UFC Fight Night: Allen vs. Craig,Lucie Pudilova,Ailin Perez,Blue,Women's Bantamweight,0,Women,Decision - Unanimous,3,3.0,300,Chris Tognoni,0,20,42,0.47,41,67,0.61,0,0,0.0,1,0,249,14,9,29.0,172.72,61.23,170.18,Orthodox,3.68,3.83,0.37,0.27,0.51,0.66,0.7,0.55,0,42,74,0.56,123,180,0.68,2,8,0.25,0,0,516,9,2,29.0,165.1,61.23,167.64,Switch,2.96,1.18,0.55,0.5,0.57,0.75,0.0,4.89,0,-22,-32,-0.09,-82,-113,-0.07,-2,-8,-0.25,1,0,-267,5,7,0.0,7.6200000000000045,0.0,2.5400000000000205,0.7200000000000002,2.6500000000000004,-0.18,-0.2299999999999999,-0.0599999999999999,-0.0899999999999999,0.7,-4.34,2023-11-18,4,0,1
UFC Fight Night: Dariush vs. Tsarukyan,Miesha Tate,Julia Avila,Red,Women's Bantamweight,0,Women,Submission,3,3.0,75,Jacob Montalvo,0,32,37,0.86,127,152,0.84,4,5,0.8,1,0,655,20,9,37.0,167.64,61.23,165.1,Orthodox,2.62,2.98,0.45,0.31,0.51,0.55,1.3,2.02,0,3,11,0.27,11,21,0.52,0,0,0.0,0,0,0,9,3,35.0,170.18,61.23,172.72,Orthodox,2.59,2.86,0.43,0.33,0.5,0.5,0.3,0.54,0,29,26,0.59,116,131,0.3199999999999999,4,5,0.8,1,0,655,11,6,2.0,-2.5400000000000205,0.0,-7.6200000000000045,0.0300000000000002,0.1200000000000001,0.02,-0.02,0.01,0.05,1.0,1.48,2023-12-02,6,1,0
UFC Fight Night: Song vs. Gutierrez,Luana Santos,Stephanie Egger,Red,Women's Bantamweight,0,Women,Decision - Unanimous,3,3.0,300,Herb Dean,0,53,104,0.5,97,161,0.6,2,4,0.5,0,0,464,7,1,23.0,167.64,61.23,170.18,Orthodox,6.21,3.64,0.55,0.5,0.64,0.66,0.0,1.61,0,44,115,0.38,112,193,0.58,1,1,1.0,0,0,66,8,5,35.0,167.64,61.23,172.72,Orthodox,2.2,2.48,0.46,0.42,0.52,0.5,0.6,2.48,0,9,-11,0.12,-15,-32,0.02,1,3,-0.5,0,0,398,-1,-4,-12.0,0.0,0.0,-2.539999999999992,4.01,1.16,0.09,0.08,0.12,0.16,-0.6,-0.8699999999999999,2023-12-09,0,0,0
UFC 296: Edwards vs. Covington,Irene Aldana,Karol Rosa,Red,Women's Bantamweight,0,Women,Decision - Unanimous,3,3.0,300,Jason Herzog,0,145,308,0.47,145,308,0.47,0,0,0.0,0,0,0,15,7,36.0,175.26,61.23,172.72,Orthodox,5.24,6.33,0.4,0.5,0.57,0.76,0.2,0.16,0,204,350,0.58,204,350,0.58,0,1,0.0,0,0,0,17,6,29.0,165.1,61.23,170.18,Orthodox,6.34,4.78,0.56,0.45,0.49,0.68,0.0,1.22,0,-59,-42,-0.1099999999999999,-59,-42,-0.1099999999999999,0,-1,0.0,0,0,0,-2,1,7.0,10.159999999999997,0.0,2.539999999999992,-1.0999999999999996,1.5499999999999998,-0.16,0.0499999999999999,0.0799999999999999,0.0799999999999999,0.2,-1.06,2023-12-16,7,1,0
UFC 297: Strickland vs. Du Plessis,Jasmine Jasudavicius,Priscila Cachoeira,Red,Women's Bantamweight,0,Women,Submission,3,3.0,261,Mathew  Rocca,1,93,120,0.77,326,398,0.82,2,5,0.4,3,0,685,10,3,35.0,170.18,56.7,172.72,Orthodox,3.95,4.03,0.45,0.37,0.51,0.8,0.4,2.16,0,24,50,0.48,26,52,0.5,0,0,0.0,0,0,5,12,6,35.0,170.18,56.7,165.1,Orthodox,3.76,7.03,0.44,0.33,0.43,0.65,0.0,0.15,1,69,70,0.29,300,346,0.3199999999999999,2,5,0.4,3,0,680,-2,-3,0.0,0.0,0.0,7.6200000000000045,0.1900000000000004,-3.0,0.01,0.0399999999999999,0.08,0.15,0.4,2.01,2024-01-20,0,0,0
UFC Fight Night: Tuivasa vs. Tybura,Pannie Kianzad,Macy Chiasson,Blue,Women's Bantamweight,0,Women,Submission,1,3.0,234,Mark Smith,0,2,6,0.33,29,35,0.83,1,2,0.5,0,0,52,17,8,32.0,170.18,61.23,167.64,Orthodox,4.74,3.67,0.49,0.33,0.53,0.66,0.1,0.46,0,4,10,0.4,5,11,0.45,2,2,1.0,1,1,148,10,3,32.0,180.34,61.23,182.88,Orthodox,3.53,2.53,0.44,0.37,0.46,0.62,0.5,2.38,0,-2,-4,-0.07,24,24,0.3799999999999999,-1,0,-0.5,-1,-1,-96,7,5,0.0,-10.159999999999997,0.0,-15.240000000000007,1.2100000000000004,1.14,0.0499999999999999,-0.0399999999999999,0.07,0.04,-0.4,-1.92,2024-03-16,2,3,0
UFC Fight Night: Tuivasa vs. Tybura,Josiane Nunes,Chelsea Chandler,Blue,Women's Bantamweight,0,Women,Decision - Unanimous,3,3.0,300,Chris Tognoni,0,47,105,0.44,49,108,0.45,0,0,0.0,0,0,26,10,2,30.0,157.48,61.23,170.18,Southpaw,5.99,5.25,0.44,0.0,0.53,0.58,0.0,0.0,0,58,130,0.44,100,176,0.57,2,2,1.0,0,0,422,6,2,33.0,172.72,61.23,172.72,Southpaw,3.45,3.09,0.45,0.6,0.49,0.33,0.0,1.31,0,-11,-25,0.0,-51,-68,-0.1199999999999999,-2,-2,-1.0,0,0,-396,4,0,-3.0,-15.240000000000007,0.0,-2.539999999999992,2.54,2.16,-0.01,-0.6,0.04,0.2499999999999999,0.0,-1.31,2024-03-16,0,0,0
UFC Fight Night: Ribas vs. Namajunas,Montserrat Rendon,Daria Zhelezniakova,Blue,Women's Bantamweight,0,Women,Decision - Unanimous,3,3.0,300,Jason Herzog,0,25,147,0.17,28,156,0.18,3,6,0.5,0,0,324,6,1,35.0,172.72,61.23,172.72,Orthodox,3.13,3.9,0.28,0.54,0.54,1.0,0.0,3.0,0,57,150,0.38,73,171,0.43,0,0,0.0,0,0,1,9,1,28.0,175.26,61.23,172.72,,3.8,1.67,0.38,0.0,0.82,0.5,0.0,0.0,0,-32,-3,-0.21,-45,-15,-0.25,3,6,0.5,0,0,323,-3,0,7.0,-2.539999999999992,0.0,0.0,-0.6699999999999999,2.23,-0.0999999999999999,0.54,-0.2799999999999999,0.5,0.0,3.0,2024-03-23,0,0,0
