event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC Fight Night: Rozenstruik vs. Gane,Jairzinho Rozenstruik,Ciryl Gane,Blue,Heavyweight,0,Men,Decision - Unanimous,5,5.0,300,Herb Dean,0,42,104,0.4,49,111,0.44,0,0,0.0,0,0,0,14,5,36.0,187.96,109.77,198.12,Orthodox,3.44,2.78,0.49,0.0,0.47,0.75,0.0,0.0,0,102,176,0.57,128,202,0.63,2,14,0.14,0,0,269,12,2,33.0,193.04,111.13,205.74,Orthodox,5.49,2.19,0.6,0.21,0.63,0.5,0.5,0.58,0,-60,-72,-0.1699999999999999,-79,-91,-0.19,-2,-14,-0.14,0,0,-269,2,3,3.0,-5.079999999999984,-1.3599999999999994,-7.6200000000000045,-2.0500000000000003,0.5899999999999999,-0.1099999999999999,-0.21,-0.16,0.25,-0.5,-0.58,2021-02-27,0,0,1
UFC Fight Night: Brunson vs. Holland,Tai Tuivasa,Harry Hunsucker,Red,Heavyweight,0,Men,KO/TKO,1,3.0,49,Herb Dean,1,14,18,0.77,14,18,0.78,0,0,0.0,0,0,10,15,7,31.0,187.96,119.75,190.5,Southpaw,3.96,5.05,0.49,0.0,0.43,0.57,0.0,0.0,0,2,6,0.33,2,6,0.33,0,0,0.0,0,0,0,7,6,35.0,187.96,92.99,190.5,Orthodox,3.54,6.53,0.52,0.0,0.42,0.0,2.0,0.0,1,12,12,0.44,12,12,0.45,0,0,0.0,0,0,10,8,1,-4.0,0.0,26.760000000000005,0.0,0.4199999999999999,-1.4800000000000004,-0.03,0.0,0.01,0.57,-2.0,0.0,2021-03-20,0,0,1
UFC Fight Night: Vettori vs. Holland,Yorgan De Castro,Jarjis Danho,Blue,Heavyweight,0,Men,KO/TKO,1,3.0,182,Mike Beltran,0,2,11,0.18,5,15,0.33,0,0,0.0,0,0,8,6,3,37.0,182.88,113.4,187.96,Orthodox,2.46,3.85,0.43,0.0,0.53,0.77,0.0,0.0,1,10,12,0.83,10,12,0.83,0,1,0.0,0,0,40,7,1,40.0,190.5,120.2,187.96,Orthodox,3.38,5.25,0.5,0.16,0.49,1.0,0.0,0.51,-1,-8,-1,-0.6499999999999999,-5,3,-0.4999999999999999,0,-1,0.0,0,0,-32,-1,2,-3.0,-7.6200000000000045,-6.799999999999997,0.0,-0.92,-1.4,-0.07,-0.16,0.04,-0.2299999999999999,0.0,-0.51,2021-04-10,1,0,0
UFC Fight Night: Whittaker vs. Gastelum,Alexandr Romanov,Juan Espino,Red,Heavyweight,0,Men,Decision - Split,3,3.0,65,Mark Smith,0,32,53,0.6,53,77,0.69,2,4,0.5,0,0,341,17,2,33.0,187.96,118.84,190.5,Southpaw,4.06,2.2,0.52,0.54,0.5,0.2,0.9,4.32,0,12,22,0.54,44,56,0.79,4,5,0.8,0,0,175,11,2,43.0,190.5,115.67,203.2,Orthodox,2.38,1.95,0.7,0.78,0.4,0.5,2.4,8.93,0,20,31,0.0599999999999999,9,21,-0.1,-2,-1,-0.3,0,0,166,6,0,-10.0,-2.539999999999992,3.1700000000000017,-12.699999999999989,1.6799999999999995,0.2500000000000002,-0.1799999999999999,-0.24,0.0999999999999999,-0.3,-1.5,-4.609999999999999,2021-04-17,0,0,1
UFC Fight Night: Whittaker vs. Gastelum,Andrei Arlovski,Chase Sherman,Red,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Keith Peterson,0,105,222,0.47,109,226,0.48,0,0,0.0,0,0,39,34,23,45.0,190.5,108.86,195.58,Orthodox,3.78,3.2,0.45,0.36,0.57,0.76,0.2,0.38,0,88,192,0.45,99,203,0.49,0,0,0.0,0,0,0,16,12,34.0,193.04,113.4,198.12,Orthodox,6.04,6.65,0.45,0.5,0.52,0.74,0.0,0.09,0,17,30,0.0199999999999999,10,23,-0.01,0,0,0.0,0,0,39,18,11,11.0,-2.539999999999992,-4.540000000000006,-2.539999999999992,-2.26,-3.45,0.0,-0.14,0.0499999999999999,0.02,0.2,0.29,2021-04-17,17,4,0
UFC Fight Night: Rodriguez vs. Waterson,Maurice Greene,Marcos Rogerio de Lima,Blue,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,5,8,0.62,60,72,0.83,0,0,0.0,0,0,0,9,7,37.0,200.66,117.03,203.2,Orthodox,3.28,3.61,0.45,0.0,0.45,0.27,0.4,0.0,0,14,26,0.53,166,228,0.73,3,4,0.75,0,0,846,22,10,38.0,185.42,114.76,190.5,Orthodox,3.7,2.9,0.57,0.45,0.51,0.59,0.5,1.4,0,-9,-18,0.0899999999999999,-106,-156,0.0999999999999999,-3,-4,-0.75,0,0,-846,-13,-3,-1.0,15.240000000000007,2.269999999999996,12.699999999999989,-0.4200000000000004,0.71,-0.1199999999999999,-0.45,-0.06,-0.3199999999999999,-0.0999999999999999,-1.4,2021-05-08,0,1,1
UFC Fight Night: Font vs. Garbrandt,Justin Tafa,Jared Vanderaa,Blue,Heavyweight,0,Men,Decision - Unanimous,3,3.0,300,Mark Smith,0,74,147,0.5,74,147,0.5,0,0,0.0,0,0,11,7,4,30.0,182.88,119.75,187.96,Southpaw,4.09,5.02,0.54,0.0,0.47,0.5,0.0,0.0,0,121,248,0.48,141,269,0.52,0,0,0.0,0,0,24,12,10,31.0,193.04,120.2,203.2,Orthodox,4.96,5.67,0.44,0.5,0.45,0.2,0.0,0.18,0,-47,-101,0.02,-67,-122,-0.02,0,0,0.0,0,0,-13,-5,-6,-1.0,-10.159999999999997,-0.4500000000000028,-15.23999999999998,-0.8700000000000001,-0.6500000000000004,0.1,-0.5,0.0199999999999999,0.3,0.0,-0.18,2021-05-22,0,0,1
UFC Fight Night: Font vs. Garbrandt,Ben Rothwell,Chris Barnett,Red,Heavyweight,0,Men,Submission,2,3.0,127,Mark Smith,0,60,101,0.59,72,120,0.6,1,1,1.0,2,0,123,39,14,42.0,193.04,120.2,198.12,Orthodox,3.71,4.63,0.42,0.34,0.47,0.7,0.4,0.68,0,33,85,0.38,34,86,0.4,0,1,0.0,0,0,2,23,8,37.0,175.26,120.2,190.5,Orthodox,4.41,5.87,0.48,0.0,0.4,0.33,0.0,0.0,0,27,16,0.2099999999999999,38,34,0.1999999999999999,1,0,1.0,2,0,121,16,6,5.0,17.78,0.0,7.6200000000000045,-0.7000000000000002,-1.2400000000000002,-0.06,0.34,0.0699999999999999,0.3699999999999999,0.4,0.68,2021-05-22,0,10,1
UFC Fight Night: Rozenstruik vs. Sakai,Tanner Boser,Ilir Latifi,Blue,Heavyweight,0,Men,Decision - Split,3,3.0,300,Herb Dean,0,45,105,0.42,84,153,0.55,0,0,0.0,0,0,42,21,10,32.0,187.96,92.99,190.5,Orthodox,4.7,2.75,0.52,0.0,0.58,0.63,0.0,0.0,0,10,38,0.26,51,98,0.52,2,3,0.66,0,0,398,17,9,41.0,177.8,104.33,185.42,Orthodox,2.05,2.93,0.45,0.35,0.56,1.0,0.3,2.11,0,35,67,0.1599999999999999,33,55,0.03,-2,-3,-0.66,0,0,-356,4,1,-9.0,10.159999999999997,-11.340000000000003,5.0800000000000125,2.6500000000000004,-0.1800000000000001,0.07,-0.35,0.0199999999999999,-0.37,-0.3,-2.11,2021-06-05,0,0,0
UFC Fight Night: Rozenstruik vs. Sakai,Walt Harris,Marcin Tybura,Blue,Heavyweight,0,Men,KO/TKO,1,3.0,246,Mark Smith,0,23,40,0.57,23,41,0.56,0,0,0.0,0,0,6,13,10,40.0,195.58,113.4,195.58,Southpaw,3.05,3.33,0.39,0.28,0.54,0.7,0.1,0.29,0,4,10,0.4,59,71,0.83,1,2,0.5,0,0,138,25,8,38.0,190.5,112.94,198.12,Orthodox,3.6,3.35,0.48,0.33,0.55,0.79,0.1,1.43,0,19,30,0.1699999999999999,-36,-30,-0.2699999999999999,-1,-2,-0.5,0,0,-132,-12,2,2.0,5.0800000000000125,0.4600000000000079,-2.539999999999992,-0.5500000000000003,-0.02,-0.0899999999999999,-0.0499999999999999,-0.01,-0.09,0.0,-1.14,2021-06-05,9,4,1
