event_name,r_fighter,b_fighter,winner,weight_class,is_title_bout,gender,method,finish_round,total_rounds,time_sec,referee,r_kd,r_sig_str,r_sig_str_att,r_sig_str_acc,r_str,r_str_att,r_str_acc,r_td,r_td_att,r_td_acc,r_sub_att,r_rev,r_ctrl_sec,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_reach,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_kd,b_sig_str,b_sig_str_att,b_sig_str_acc,b_str,b_str_att,b_str_acc,b_td,b_td_att,b_td_acc,b_sub_att,b_rev,b_ctrl_sec,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_reach,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,kd_diff,sig_str_diff,sig_str_att_diff,sig_str_acc_diff,str_diff,str_att_diff,str_acc_diff,td_diff,td_att_diff,td_acc_diff,sub_att_diff,rev_diff,ctrl_sec_diff,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff,date,r_edge_count,b_edge_count,success
UFC Fight Night: Whittaker vs. Till,Francisco Trinaldo,Jai Herbert,Red,Lightweight,0,Men,KO/TKO,3,3.0,90,Herb Dean,1,30,58,0.51,37,66,0.56,2,3,0.66,2,1,198,28,9,45.0,175.26,77.11,177.8,Southpaw,3.13,2.67,0.45,0.42,0.6,0.6,0.5,0.98,1,21,70,0.3,37,90,0.41,0,0,0.0,0,0,200,12,5,35.0,185.42,70.31,195.58,Orthodox,2.69,3.15,0.41,0.1,0.45,0.57,0.0,0.2,0,9,-12,0.21,0,-24,0.15,2,3,0.66,2,1,-2,16,4,10.0,-10.159999999999997,6.799999999999997,-17.78,0.4399999999999999,-0.48,0.04,0.3199999999999999,0.1499999999999999,0.03,0.5,0.78,2020-07-25,0,13,0
UFC Fight Night: Brunson vs. Shahbazyan,Lando Vannata,Bobby Green,Blue,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,54,127,0.42,64,139,0.46,1,2,0.5,0,0,27,12,7,32.0,175.26,70.31,180.34,Orthodox,4.52,4.76,0.45,0.37,0.55,0.69,0.3,1.09,1,115,195,0.58,136,219,0.62,3,3,1.0,0,0,185,31,15,37.0,177.8,70.31,180.34,Orthodox,6.14,3.74,0.52,0.37,0.62,0.74,0.3,1.2,-1,-61,-68,-0.1599999999999999,-72,-80,-0.1599999999999999,-2,-1,-0.5,0,0,-158,-19,-8,-5.0,-2.5400000000000205,0.0,0.0,-1.62,1.0199999999999996,-0.07,0.0,-0.0699999999999999,-0.05,0.0,-0.1099999999999998,2020-08-01,1,6,1
UFC Fight Night: Lewis vs. Oleinik,Nasrat Haqparast,Alexander Munoz,Red,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Chris Tognoni,0,104,215,0.48,108,219,0.49,0,0,0.0,0,0,2,16,5,28.0,177.8,70.31,182.88,Southpaw,5.78,5.25,0.44,0.2,0.64,0.78,0.0,0.31,0,37,144,0.25,40,147,0.27,1,8,0.12,0,0,54,7,2,34.0,175.26,70.31,182.88,Switch,3.7,4.73,0.42,0.4,0.55,1.0,0.0,3.0,0,67,71,0.2299999999999999,68,72,0.2199999999999999,-1,-8,-0.12,0,0,-52,9,3,-6.0,2.5400000000000205,0.0,0.0,2.08,0.5199999999999996,0.02,-0.2,0.0899999999999999,-0.2199999999999999,0.0,-2.69,2020-08-08,0,0,1
UFC Fight Night: Lewis vs. Oleinik,Beneil Dariush,Scott Holtzman,Red,Lightweight,0,Men,KO/TKO,1,3.0,278,Herb Dean,1,36,64,0.56,36,64,0.56,0,2,0.0,0,0,117,22,6,34.0,177.8,70.31,182.88,Southpaw,3.78,2.65,0.48,0.34,0.57,0.8,0.9,1.9,0,9,18,0.5,11,20,0.55,0,1,0.0,0,0,24,14,6,40.0,175.26,70.31,175.26,Orthodox,4.32,3.66,0.47,0.56,0.55,0.67,0.2,1.88,1,27,46,0.06,25,44,0.01,0,1,0.0,0,0,93,8,0,-6.0,2.5400000000000205,0.0,7.6200000000000045,-0.5400000000000005,-1.0100000000000002,0.01,-0.22,0.0199999999999999,0.13,0.7,0.02,2020-08-08,3,9,0
UFC 252: Miocic vs. Cormier 3,Jim Miller,Vinc Pichel,Blue,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,14,39,0.35,26,57,0.46,2,2,1.0,2,1,310,37,17,40.0,172.72,70.31,180.34,Southpaw,2.96,3.18,0.42,0.44,0.58,0.48,1.7,1.58,0,41,78,0.52,84,124,0.68,3,5,0.6,0,0,394,14,3,41.0,177.8,70.31,182.88,Orthodox,3.56,2.5,0.47,0.54,0.58,0.23,0.2,3.0,0,-27,-39,-0.17,-58,-67,-0.22,-1,-3,0.4,2,1,-84,23,14,-1.0,-5.0800000000000125,0.0,-2.539999999999992,-0.6000000000000001,0.6800000000000002,-0.0499999999999999,-0.1,0.0,0.2499999999999999,1.5,-1.42,2020-08-15,3,23,0
UFC Fight Night: Munhoz vs. Edgar,Austin Hubbard,Joe Solecki,Blue,Lightweight,0,Men,Submission,1,3.0,231,Herb Dean,0,9,14,0.64,9,14,0.64,0,0,0.0,0,0,0,16,7,32.0,177.8,70.31,180.34,Orthodox,3.83,3.37,0.46,0.52,0.56,0.63,0.0,1.55,0,13,20,0.65,36,43,0.84,0,2,0.0,1,0,157,13,4,30.0,175.26,70.31,177.8,Orthodox,2.21,1.53,0.56,0.5,0.52,0.5,1.5,2.65,0,-4,-6,-0.01,-27,-29,-0.1999999999999999,0,-2,0.0,-1,0,-157,3,3,2.0,2.5400000000000205,0.0,2.539999999999992,1.62,1.84,-0.1,0.02,0.04,0.13,-1.5,-1.1,2020-08-22,0,0,0
UFC Fight Night: Waterson vs. Hill,Bobby Green,Alan Patrick,Red,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Herb Dean,0,61,95,0.64,109,149,0.73,4,6,0.66,0,0,451,31,15,37.0,177.8,70.31,180.34,Orthodox,6.14,3.74,0.52,0.37,0.62,0.74,0.3,1.2,0,19,69,0.27,38,89,0.43,1,6,0.16,0,0,103,15,4,40.0,180.34,70.31,187.96,Southpaw,1.82,2.95,0.4,0.33,0.43,0.43,0.3,3.01,0,42,26,0.37,71,60,0.3,3,0,0.5,0,0,348,16,11,-3.0,-2.539999999999992,0.0,-7.6200000000000045,4.319999999999999,0.79,0.12,0.0399999999999999,0.19,0.31,0.0,-1.81,2020-09-12,5,6,1
UFC Fight Night: Waterson vs. Hill,Ottman Azaitar,Khama Worthy,Red,Lightweight,0,Men,KO/TKO,1,3.0,93,Herb Dean,0,16,22,0.72,16,22,0.73,0,0,0.0,0,0,6,13,2,34.0,172.72,70.31,180.34,Switch,5.73,4.96,0.51,0.0,0.48,1.0,0.0,0.0,0,1,9,0.11,1,9,0.11,0,0,0.0,0,0,0,16,9,37.0,180.34,70.31,187.96,Orthodox,4.18,4.45,0.48,0.0,0.46,0.57,0.7,0.0,0,15,13,0.61,15,13,0.62,0,0,0.0,0,0,6,-3,-7,-3.0,-7.6200000000000045,0.0,-7.6200000000000045,1.5500000000000007,0.5099999999999998,0.03,0.0,0.0199999999999999,0.43,-0.7,0.0,2020-09-12,0,0,1
UFC 253: Adesanya vs. Costa,Brad Riddell,Alex Da Silva,Red,Lightweight,0,Men,Decision - Unanimous,3,3.0,300,Lukasz Bosacki,0,67,166,0.4,86,185,0.46,1,6,0.16,0,0,84,10,4,32.0,170.18,70.31,180.34,Orthodox,4.71,3.53,0.53,0.36,0.53,0.63,0.0,1.77,0,54,112,0.48,70,133,0.53,3,9,0.33,1,1,317,21,4,28.0,172.72,70.31,185.42,Orthodox,2.14,2.52,0.46,0.43,0.56,0.76,0.3,1.97,0,13,54,-0.0799999999999999,16,52,-0.07,-2,-3,-0.17,-1,-1,-233,-11,0,4.0,-2.539999999999992,0.0,-5.079999999999984,2.57,1.0099999999999998,0.07,-0.07,-0.03,-0.13,-0.3,-0.1999999999999999,2020-09-26,0,0,1
UFC Fight Night: Holm vs. Aldana,Luigi Vendramini,Jessin Ayari,Red,Lightweight,0,Men,KO/TKO,1,3.0,72,Jason Herzog,1,13,23,0.56,14,24,0.58,0,1,0.0,0,0,2,9,3,28.0,172.72,70.31,185.42,Orthodox,2.82,3.82,0.4,0.15,0.57,1.0,0.6,1.11,0,2,10,0.2,2,10,0.2,0,0,0.0,0,0,0,16,6,31.0,182.88,70.31,185.42,Orthodox,3.53,3.59,0.37,0.0,0.58,0.5,0.3,0.0,1,11,13,0.36,12,14,0.3799999999999999,0,1,0.0,0,0,2,-7,-3,-3.0,-10.159999999999997,0.0,0.0,-0.71,0.2299999999999999,0.03,0.15,-0.01,0.5,0.3,1.11,2020-10-03,0,0,1
